order_id,order_date,sales_date,ship_date,ship_mode,outlet_type,year,customer_id,customer_name,date_of_birth,segment,product_id,product_name,category_of_goods,sub_category,location_id,country,region,state,city_type,postal_code,sale_id,sales,quantity,discount,profit
ORD000966,05-11-2023,30-05-2021,08-11-2023,Same Day,Large,2021,CUST000966,Vanessa Dodson,10-06-1996,Consumer,PROD000966,Sandwiches - 877,Fast Food,Sandwiches,29,India,South,Punjab,Village,160001,966,46611.24,6,0.32,3494.17
ORD000967,19-06-2020,22-04-2021,23-06-2020,Same Day,Medium,2022,CUST000967,Lauren Vance,23-06-2005,Corporate,PROD000967,Carrots - 129,Sessional Fruits & Vegetables,Carrots,58,India,North,Karnataka,Tier 2,560001,967,7720.14,9,0.31,1463.05
ORD000968,21-07-2023,14-02-2019,23-07-2023,Standard Class,Large,2022,CUST000968,Aaron Moreno,26-09-2008,Consumer,PROD000968,Milk - 530,Dairy Products,Milk,83,India,North,Gujarat,Tier 2,380001,968,29544.86,1,0.19,3043.87
ORD000969,05-08-2020,01-09-2019,10-08-2020,Second Class,Medium,2021,CUST000969,Sandra Patel,26-04-1994,Consumer,PROD000969,Beds - 500,Furniture,Beds,64,India,North,Gujarat,Tier 1,380001,969,4171.37,7,0.29,523.18
ORD000970,23-11-2020,10-12-2019,24-11-2020,Same Day,Small,2020,CUST000970,Erik Benton,19-01-1985,Consumer,PROD000970,Tomatoes - 472,Sessional Fruits & Vegetables,Tomatoes,81,India,South,Karnataka,Village,560001,970,6514.29,7,0.47,671.61
ORD000971,25-09-2023,20-01-2022,30-09-2023,Same Day,Small,2023,CUST000971,Shelby Gonzalez,18-08-1998,Corporate,PROD000971,Refrigerators - 612,Electric Appliances,Refrigerators,37,India,South,Punjab,Tier 2,160001,971,6348.21,6,0.17,1026.25
ORD000972,23-05-2023,11-09-2019,24-05-2023,Second Class,Small,2021,CUST000972,Elizabeth Roberts,15-10-1972,Consumer,PROD000972,Tables - 673,Furniture,Tables,118,India,West,Maharashtra,Village,400001,972,30297.01,9,0.09,4997.19
ORD000973,25-12-2022,01-06-2019,27-12-2022,Same Day,Large,2021,CUST000973,John Jimenez,24-04-1977,Consumer,PROD000973,Tables - 502,Furniture,Tables,71,India,East,Punjab,Tier 2,160001,973,37031.65,10,0.02,9067.72
ORD000974,16-10-2021,08-01-2022,21-10-2021,Same Day,Small,2023,CUST000974,Ashley Watts,28-10-1986,Consumer,PROD000974,Milk - 807,Dairy Products,Milk,12,India,East,Madhya Pradesh,Village,462001,974,1068.82,9,0.35,99.04
ORD000975,09-12-2019,16-10-2023,11-12-2019,First Class,Large,2019,CUST000975,Leah Velasquez,27-09-2010,Corporate,PROD000975,Sandwiches - 758,Fast Food,Sandwiches,51,India,West,Delhi,Tier 1,110001,975,9064.06,2,0.27,1124.11
ORD000976,11-03-2019,26-06-2019,17-03-2019,Standard Class,Large,2023,CUST000976,Timothy Shaw,31-12-1996,Corporate,PROD000976,Sofas - 839,Furniture,Sofas,114,India,West,Madhya Pradesh,Tier 1,462001,976,14758.65,1,0.43,980.96
ORD000977,28-03-2023,21-02-2021,03-04-2023,First Class,Large,2019,CUST000977,Jennifer Lee,06-01-2008,Consumer,PROD000977,Detergents - 875,Household Items,Detergents,4,India,South,Gujarat,Tier 1,380001,977,23163.45,4,0.16,2791.89
ORD000978,05-12-2019,16-10-2021,11-12-2019,Second Class,Large,2022,CUST000978,Holly Roman,16-05-1963,Consumer,PROD000978,Refrigerators - 891,Electric Appliances,Refrigerators,52,India,West,Gujarat,Village,380001,978,45050.68,3,0.1,6466.15
ORD000979,17-09-2019,19-11-2022,21-09-2019,Second Class,Large,2020,CUST000979,Lori Carey,12-08-1955,Corporate,PROD000979,Mangoes - 236,Sessional Fruits & Vegetables,Mangoes,5,India,North,West Bengal,Village,700001,979,1919.36,6,0.12,465.92
ORD000980,25-09-2022,20-02-2020,30-09-2022,Standard Class,Large,2023,CUST000980,Robert Baker,20-03-1960,Consumer,PROD000980,Tables - 756,Furniture,Tables,18,India,West,Delhi,Tier 2,110001,980,29719.9,3,0.01,3425.14
ORD000981,27-11-2023,31-12-2019,30-11-2023,Standard Class,Large,2023,CUST000981,Chase Yoder,30-11-1981,Corporate,PROD000981,Butter - 925,Dairy Products,Butter,100,India,East,Rajasthan,Tier 2,302001,981,9634.75,3,0.32,1730.08
ORD000982,25-05-2022,26-03-2020,29-05-2022,Second Class,Large,2020,CUST000982,Brad Thompson,01-06-1998,Consumer,PROD000982,Tables - 908,Furniture,Tables,83,India,North,Gujarat,Tier 2,380001,982,46881.33,8,0.24,9337.36
ORD000983,26-04-2023,27-09-2023,02-05-2023,Same Day,Large,2023,CUST000983,Samuel Wong,21-03-2011,Corporate,PROD000983,Pizzas - 201,Fast Food,Pizzas,78,India,North,Rajasthan,Tier 1,302001,983,20683.44,9,0.42,3256.19
ORD000984,01-08-2022,31-05-2020,07-08-2022,Standard Class,Small,2023,CUST000984,Jason Arias,30-10-2012,Corporate,PROD000984,Apples - 236,Sessional Fruits & Vegetables,Apples,74,India,West,Tamil Nadu,Village,600001,984,15203.14,8,0.26,1946.96
ORD000985,08-05-2021,06-05-2019,10-05-2021,Same Day,Medium,2019,CUST000985,Richard Stephens,21-08-1950,Corporate,PROD000985,Sandwiches - 188,Fast Food,Sandwiches,70,India,North,Uttar Pradesh,Tier 2,226001,985,10171.04,5,0.46,581.39
ORD000986,22-10-2022,20-03-2023,27-10-2022,Standard Class,Small,2022,CUST000986,Justin Kelley,21-02-2000,Corporate,PROD000986,Washing Machines - 377,Electric Appliances,Washing Machines,15,India,North,Gujarat,Village,380001,986,22618.99,6,0.46,1638.68
ORD000987,09-05-2023,10-06-2020,11-05-2023,First Class,Large,2020,CUST000987,Erin Edwards,04-10-1996,Corporate,PROD000987,Milk - 409,Dairy Products,Milk,77,India,East,Uttar Pradesh,Tier 2,226001,987,22161.38,8,0.46,3284.89
ORD000988,29-04-2019,13-05-2019,03-05-2019,Same Day,Small,2020,CUST000988,Richard Santiago,09-07-1965,Consumer,PROD000988,Sofas - 218,Furniture,Sofas,64,India,North,Gujarat,Tier 1,380001,988,1346.92,10,0.38,227.73
ORD000989,07-11-2020,26-06-2021,10-11-2020,Standard Class,Small,2020,CUST000989,Courtney Case,30-05-2003,Corporate,PROD000989,Sandwiches - 327,Fast Food,Sandwiches,69,India,North,Madhya Pradesh,Village,462001,989,1600.69,3,0.22,361.68
ORD000990,03-01-2020,22-02-2020,07-01-2020,Same Day,Large,2019,CUST000990,Tracey Allen,29-06-1975,Consumer,PROD000990,Apples - 277,Sessional Fruits & Vegetables,Apples,24,India,West,Rajasthan,Tier 1,302001,990,47579.47,9,0.14,6683.19
ORD000991,27-05-2023,06-05-2020,29-05-2023,Standard Class,Medium,2019,CUST000991,Alexis Sanchez,18-03-1986,Corporate,PROD000991,Pizzas - 781,Fast Food,Pizzas,62,India,South,Tamil Nadu,Village,600001,991,37834.35,10,0.46,2934.65
ORD000992,29-11-2020,21-04-2020,01-12-2020,Same Day,Large,2019,CUST000992,Matthew Johnson,04-06-1966,Consumer,PROD000992,Tables - 148,Furniture,Tables,46,India,North,West Bengal,Tier 1,700001,992,14615.1,9,0.16,2002.18
ORD000993,04-05-2020,15-05-2019,08-05-2020,Standard Class,Large,2021,CUST000993,Maria Larson,28-10-2006,Consumer,PROD000993,Pizzas - 283,Fast Food,Pizzas,43,India,South,West Bengal,Tier 2,700001,993,42198.18,9,0.25,5042.42
ORD000994,12-01-2022,09-07-2019,14-01-2022,Same Day,Large,2019,CUST000994,Lori Clark,01-12-2011,Corporate,PROD000994,Yogurt - 403,Dairy Products,Yogurt,96,India,South,Tamil Nadu,Tier 1,600001,994,20398.85,3,0.26,4518.26
ORD000995,16-10-2020,07-05-2022,19-10-2020,Second Class,Small,2019,CUST000995,Charles Salazar,13-01-2003,Consumer,PROD000995,Fans - 121,Electric Appliances,Fans,54,India,South,Delhi,Tier 2,110001,995,15233.29,8,0.02,4227.63
ORD000996,24-05-2023,22-05-2020,31-05-2023,Standard Class,Small,2019,CUST000996,Morgan Johnson,16-08-1978,Corporate,PROD000996,Detergents - 796,Household Items,Detergents,84,India,West,Uttar Pradesh,Tier 1,226001,996,13011.97,8,0.23,1561.92
ORD000997,10-08-2022,15-09-2023,15-08-2022,Same Day,Large,2019,CUST000997,Thomas Bonilla,09-11-1987,Consumer,PROD000997,Washing Machines - 650,Electric Appliances,Washing Machines,29,India,South,Punjab,Village,160001,997,36962.16,1,0.12,6517.47
ORD000998,17-04-2019,15-01-2020,21-04-2019,First Class,Small,2020,CUST000998,Shawna Cochran,28-03-2003,Consumer,PROD000998,Beds - 188,Furniture,Beds,1,India,East,Tamil Nadu,Tier 2,600001,998,21801.13,7,0.36,3802.97
ORD000999,28-12-2021,04-03-2020,31-12-2021,Standard Class,Large,2019,CUST000999,Hayden Mills,21-10-1987,Consumer,PROD000999,Fans - 657,Electric Appliances,Fans,69,India,North,Madhya Pradesh,Village,462001,999,11714.01,1,0.29,905.16
ORD001000,06-12-2022,30-03-2023,09-12-2022,Standard Class,Small,2019,CUST001000,Jessica Martin,04-05-1992,Corporate,PROD001000,Butter - 151,Dairy Products,Butter,104,India,West,West Bengal,Tier 1,700001,1000,25496.36,5,0.08,2633.8
ORD001001,01-07-2022,11-04-2022,02-07-2022,Same Day,Large,2022,CUST001001,Caleb Kaufman,18-11-1962,Consumer,PROD001001,Apples - 819,Sessional Fruits & Vegetables,Apples,66,India,South,Rajasthan,Village,302001,1001,33973.13,9,0.12,6129.33
ORD001002,11-05-2019,03-06-2022,13-05-2019,Same Day,Large,2020,CUST001002,Charles Sampson,05-08-1951,Consumer,PROD001002,Carrots - 481,Sessional Fruits & Vegetables,Carrots,80,India,South,Rajasthan,Tier 1,302001,1002,28749.91,2,0.42,2220.87
ORD001003,11-03-2021,15-05-2023,12-03-2021,Second Class,Large,2023,CUST001003,Jeffery Estes,08-11-1989,Consumer,PROD001003,Tomatoes - 492,Sessional Fruits & Vegetables,Tomatoes,22,India,East,Rajasthan,Village,302001,1003,4507.02,9,0.41,353.24
ORD001004,13-03-2021,22-02-2020,16-03-2021,Standard Class,Small,2020,CUST001004,Charles Williams,11-10-1951,Consumer,PROD001004,Milk - 323,Dairy Products,Milk,39,India,East,Karnataka,Tier 2,560001,1004,25382.33,10,0.09,5818.35
ORD001005,02-03-2019,16-07-2021,06-03-2019,Same Day,Large,2022,CUST001005,Steven Humphrey,15-02-1999,Consumer,PROD001005,Sofas - 144,Furniture,Sofas,24,India,West,Rajasthan,Tier 1,302001,1005,30803.86,2,0.29,3548.01
ORD001006,12-01-2019,12-09-2022,16-01-2019,First Class,Large,2020,CUST001006,Edward Beck,21-03-1971,Corporate,PROD001006,Detergents - 977,Household Items,Detergents,10,India,West,Gujarat,Tier 2,380001,1006,18450.67,1,0.24,1913.31
ORD001007,07-06-2019,30-09-2019,11-06-2019,Standard Class,Small,2022,CUST001007,Jonathan Mitchell,31-07-2014,Corporate,PROD001007,Carrots - 632,Sessional Fruits & Vegetables,Carrots,102,India,South,Tamil Nadu,Tier 2,600001,1007,12521.08,6,0.35,1509.29
ORD001008,24-07-2019,16-04-2022,28-07-2019,Same Day,Large,2021,CUST001008,Heather Hudson,05-02-2018,Corporate,PROD001008,Burgers - 689,Fast Food,Burgers,7,India,North,Karnataka,Tier 1,560001,1008,27355.82,2,0.06,4379.11
ORD001009,19-09-2020,17-01-2019,22-09-2020,First Class,Large,2020,CUST001009,Gerald Adams,12-06-2014,Consumer,PROD001009,Buckets - 277,Household Items,Buckets,19,India,North,Punjab,Tier 1,160001,1009,9786.29,2,0.24,1320.85
ORD001010,17-01-2020,24-10-2022,20-01-2020,Second Class,Small,2023,CUST001010,Kimberly Bradley,22-08-1994,Consumer,PROD001010,Mangoes - 721,Sessional Fruits & Vegetables,Mangoes,101,India,North,Madhya Pradesh,Tier 1,462001,1010,36479.74,9,0.4,3101.67
ORD001011,10-07-2022,15-12-2023,11-07-2022,Second Class,Small,2019,CUST001011,Amy Johnson,21-06-2017,Corporate,PROD001011,Butter - 255,Dairy Products,Butter,49,India,West,Maharashtra,Tier 2,400001,1011,36110.05,10,0.04,9912.62
ORD001012,18-08-2020,23-06-2022,19-08-2020,First Class,Small,2022,CUST001012,Richard Patel,15-04-1969,Consumer,PROD001012,Yogurt - 687,Dairy Products,Yogurt,60,India,East,Delhi,Tier 1,110001,1012,11522.61,7,0.15,1573.67
ORD001013,24-06-2020,02-09-2019,30-06-2020,Standard Class,Medium,2021,CUST001013,Christopher Smith,10-04-2016,Corporate,PROD001013,Mangoes - 819,Sessional Fruits & Vegetables,Mangoes,6,India,South,Uttar Pradesh,Tier 1,226001,1013,16770.73,10,0.13,4337.66
ORD001014,18-01-2021,28-06-2019,25-01-2021,Standard Class,Medium,2023,CUST001014,Christina Richardson,04-11-1983,Consumer,PROD001014,Utensils - 706,Household Items,Utensils,120,India,South,Gujarat,Village,380001,1014,5351.99,9,0.04,1104.57
ORD001015,10-04-2023,07-03-2020,11-04-2023,Same Day,Large,2019,CUST001015,Cody Mitchell,30-05-2011,Corporate,PROD001015,Tables - 105,Furniture,Tables,11,India,South,Madhya Pradesh,Village,462001,1015,3920.2,7,0.49,210.31
ORD001016,04-03-2019,23-01-2019,09-03-2019,First Class,Small,2021,CUST001016,Ashlee Powell,26-10-1967,Consumer,PROD001016,Refrigerators - 534,Electric Appliances,Refrigerators,26,India,South,Karnataka,Tier 1,560001,1016,30816,10,0.15,6391.27
ORD001017,01-01-2020,07-08-2019,04-01-2020,Standard Class,Medium,2021,CUST001017,Peter Johnson,02-03-1969,Corporate,PROD001017,Fries - 188,Fast Food,Fries,79,India,West,West Bengal,Village,700001,1017,36027.4,5,0.42,2780.41
ORD001018,06-09-2020,14-05-2022,13-09-2020,Standard Class,Medium,2019,CUST001018,Joshua Malone,15-02-2000,Corporate,PROD001018,Tomatoes - 650,Sessional Fruits & Vegetables,Tomatoes,111,India,North,Maharashtra,Tier 2,400001,1018,35393.99,1,0.05,8068.17
ORD001019,13-11-2021,18-01-2020,17-11-2021,First Class,Small,2019,CUST001019,Alan Sanchez,22-01-1964,Consumer,PROD001019,Utensils - 642,Household Items,Utensils,108,India,West,Rajasthan,Tier 2,302001,1019,13905.96,2,0.49,1455.77
ORD001020,24-04-2023,06-11-2020,27-04-2023,Same Day,Medium,2020,CUST001020,Gwendolyn Jones,29-09-1956,Consumer,PROD001020,Milk - 764,Dairy Products,Milk,50,India,South,Maharashtra,Village,400001,1020,25006.13,3,0.27,2998.93
ORD001021,11-09-2019,19-03-2023,18-09-2019,Standard Class,Medium,2022,CUST001021,Brandon Hodges,11-07-1982,Corporate,PROD001021,Microwaves - 966,Electric Appliances,Microwaves,41,India,South,Maharashtra,Tier 2,400001,1021,20263.86,4,0.26,4054.15
ORD001022,17-01-2023,17-02-2022,23-01-2023,First Class,Large,2021,CUST001022,Samuel Holland,25-09-2001,Corporate,PROD001022,Tomatoes - 360,Sessional Fruits & Vegetables,Tomatoes,102,India,South,Tamil Nadu,Tier 2,600001,1022,25690.31,3,0.38,4270.5
ORD001023,25-04-2023,25-01-2021,27-04-2023,Second Class,Small,2021,CUST001023,Victor Wilson,08-07-1983,Corporate,PROD001023,Carrots - 572,Sessional Fruits & Vegetables,Carrots,83,India,North,Gujarat,Tier 2,380001,1023,32462.8,8,0.04,6662.67
ORD001024,19-06-2020,14-10-2021,23-06-2020,Second Class,Large,2021,CUST001024,Penny Wright,24-06-1969,Corporate,PROD001024,Beds - 684,Furniture,Beds,11,India,South,Madhya Pradesh,Village,462001,1024,30197.62,7,0.36,5256.42
ORD001025,15-11-2022,25-05-2019,19-11-2022,First Class,Small,2022,CUST001025,Shane Garcia,26-08-1995,Corporate,PROD001025,Buckets - 235,Household Items,Buckets,56,India,North,Uttar Pradesh,Village,226001,1025,47513.06,3,0.46,7261.98
ORD001026,06-06-2022,27-01-2019,08-06-2022,Same Day,Medium,2019,CUST001026,Eric Marshall,04-12-1974,Corporate,PROD001026,Washing Machines - 911,Electric Appliances,Washing Machines,66,India,South,Rajasthan,Village,302001,1026,41535.05,9,0.37,4403.9
ORD001027,12-05-2022,26-10-2019,14-05-2022,Same Day,Large,2021,CUST001027,Crystal Goodman,19-03-2014,Corporate,PROD001027,Carrots - 472,Sessional Fruits & Vegetables,Carrots,48,India,East,Uttar Pradesh,Tier 1,226001,1027,20757.88,10,0.31,3738.6
ORD001028,05-01-2022,04-05-2022,10-01-2022,Same Day,Medium,2019,CUST001028,Kimberly Garrett,11-12-1961,Corporate,PROD001028,Butter - 820,Dairy Products,Butter,64,India,North,Gujarat,Tier 1,380001,1028,25832.1,7,0.39,2223.02
ORD001029,30-06-2022,15-11-2019,04-07-2022,First Class,Large,2021,CUST001029,Justin Taylor,17-12-1998,Consumer,PROD001029,Burgers - 863,Fast Food,Burgers,83,India,North,Gujarat,Tier 2,380001,1029,32851.72,5,0.15,6185.51
ORD001030,24-12-2021,28-10-2021,25-12-2021,Standard Class,Small,2023,CUST001030,Kelly Huff,03-01-1969,Corporate,PROD001030,Detergents - 945,Household Items,Detergents,8,India,East,Karnataka,Tier 1,560001,1030,13455.4,3,0.23,1595.76
ORD001031,21-05-2023,25-06-2023,23-05-2023,Same Day,Small,2023,CUST001031,Frederick Rogers,22-05-1990,Corporate,PROD001031,Cheese - 398,Dairy Products,Cheese,98,India,South,Delhi,Village,110001,1031,39567.38,3,0.49,3148.54
ORD001032,31-05-2022,18-08-2020,01-06-2022,Standard Class,Small,2019,CUST001032,Angela Howell,06-12-1987,Consumer,PROD001032,Chairs - 258,Furniture,Chairs,42,India,North,Punjab,Village,160001,1032,19015.38,9,0.28,1400.58
ORD001033,21-01-2023,30-01-2019,24-01-2023,Standard Class,Medium,2022,CUST001033,Lisa Brennan,21-09-2004,Corporate,PROD001033,Fans - 346,Electric Appliances,Fans,40,India,North,Rajasthan,Village,302001,1033,15316.04,10,0.39,2133.47
ORD001034,11-06-2019,18-07-2022,16-06-2019,First Class,Large,2022,CUST001034,Brent Casey,28-02-2005,Corporate,PROD001034,Yogurt - 536,Dairy Products,Yogurt,101,India,North,Madhya Pradesh,Tier 1,462001,1034,39821.53,1,0.07,7390.6
ORD001035,03-11-2019,21-11-2020,04-11-2019,Second Class,Large,2023,CUST001035,Nancy Zimmerman,20-02-1979,Consumer,PROD001035,Milk - 587,Dairy Products,Milk,89,India,West,Tamil Nadu,Tier 2,600001,1035,859.25,1,0.43,74.29
ORD001036,28-09-2022,24-12-2021,30-09-2022,Standard Class,Large,2023,CUST001036,Angela Berry,06-12-1992,Consumer,PROD001036,Cheese - 900,Dairy Products,Cheese,3,India,North,Maharashtra,Village,400001,1036,44413.65,8,0.39,5552.51
ORD001037,25-09-2021,01-05-2019,27-09-2021,Standard Class,Small,2023,CUST001037,Stephanie Huff,28-01-1972,Consumer,PROD001037,Fries - 505,Fast Food,Fries,16,India,North,Rajasthan,Tier 2,302001,1037,28764.4,3,0.31,4599.39
ORD001038,05-02-2020,25-11-2020,09-02-2020,Standard Class,Large,2022,CUST001038,Joseph Lang,07-03-1951,Corporate,PROD001038,Burgers - 136,Fast Food,Burgers,92,India,East,West Bengal,Tier 2,700001,1038,36572.52,6,0.31,4322.73
ORD001039,09-10-2019,19-01-2023,13-10-2019,Same Day,Small,2023,CUST001039,Michelle Hodges,16-03-1998,Consumer,PROD001039,Microwaves - 709,Electric Appliances,Microwaves,13,India,North,Uttar Pradesh,Tier 1,226001,1039,36828.47,4,0.29,6145.59
ORD001040,15-10-2020,18-11-2021,16-10-2020,First Class,Small,2020,CUST001040,Nicholas Marshall,01-07-1955,Consumer,PROD001040,Pizzas - 466,Fast Food,Pizzas,83,India,North,Gujarat,Tier 2,380001,1040,36508.02,4,0.5,4948.95
ORD001041,30-03-2020,21-08-2019,03-04-2020,Second Class,Small,2023,CUST001041,Kimberly Garcia,13-12-1971,Corporate,PROD001041,Utensils - 569,Household Items,Utensils,23,India,South,Rajasthan,Tier 2,302001,1041,35275.22,9,0.06,5487.98
ORD001042,16-06-2022,25-07-2021,18-06-2022,Same Day,Medium,2022,CUST001042,Robert Jacobs,23-10-1996,Corporate,PROD001042,Detergents - 567,Household Items,Detergents,52,India,West,Gujarat,Village,380001,1042,20523.85,4,0.36,2560.05
ORD001043,26-02-2022,12-07-2022,03-03-2022,Same Day,Small,2019,CUST001043,Teresa Cowan,17-12-1959,Corporate,PROD001043,Apples - 538,Sessional Fruits & Vegetables,Apples,75,India,North,Tamil Nadu,Village,600001,1043,30509.7,6,0.07,3738.81
ORD001044,03-11-2022,01-03-2021,07-11-2022,Standard Class,Large,2023,CUST001044,David Robinson,07-06-1979,Consumer,PROD001044,Sandwiches - 588,Fast Food,Sandwiches,13,India,North,Uttar Pradesh,Tier 1,226001,1044,33299.05,3,0.44,3712.93
ORD001045,20-08-2019,04-12-2023,22-08-2019,First Class,Small,2023,CUST001045,Benjamin Sherman,20-02-1977,Corporate,PROD001045,Utensils - 973,Household Items,Utensils,56,India,North,Uttar Pradesh,Village,226001,1045,42644.88,6,0.49,5241.97
ORD001046,25-06-2019,03-09-2022,30-06-2019,First Class,Medium,2019,CUST001046,Sara Reed,03-09-1954,Corporate,PROD001046,Tables - 518,Furniture,Tables,42,India,North,Punjab,Village,160001,1046,49780.49,5,0.45,7429.81
ORD001047,19-06-2023,18-06-2019,20-06-2023,Standard Class,Small,2020,CUST001047,Timothy Taylor,11-06-1975,Corporate,PROD001047,Burgers - 220,Fast Food,Burgers,58,India,North,Karnataka,Tier 2,560001,1047,47216.22,8,0.49,7100.86
ORD001048,05-03-2019,25-09-2021,10-03-2019,Standard Class,Small,2021,CUST001048,John Sharp,23-02-1983,Corporate,PROD001048,Washing Machines - 805,Electric Appliances,Washing Machines,19,India,North,Punjab,Tier 1,160001,1048,13650.21,3,0.25,2660.18
ORD001049,31-08-2020,03-06-2021,05-09-2020,Standard Class,Medium,2023,CUST001049,Alejandro Burke,03-04-1964,Consumer,PROD001049,Microwaves - 123,Electric Appliances,Microwaves,91,India,West,Gujarat,Tier 1,380001,1049,20621.44,7,0.35,3626.47
ORD001050,08-08-2022,16-03-2021,10-08-2022,Same Day,Large,2020,CUST001050,Richard Price,13-10-2010,Corporate,PROD001050,Sandwiches - 139,Fast Food,Sandwiches,88,India,East,Maharashtra,Tier 1,400001,1050,38262.75,8,0.13,8963.95
ORD001051,03-11-2022,18-04-2023,09-11-2022,Same Day,Medium,2021,CUST001051,Amy Shaw,18-07-1961,Corporate,PROD001051,Sofas - 485,Furniture,Sofas,57,India,South,Madhya Pradesh,Tier 2,462001,1051,41092.64,5,0.32,7317.45
ORD001052,19-08-2021,10-09-2021,24-08-2021,Second Class,Large,2019,CUST001052,Marie Hicks,07-11-1957,Corporate,PROD001052,Tomatoes - 348,Sessional Fruits & Vegetables,Tomatoes,32,India,North,Maharashtra,Tier 1,400001,1052,22067.51,1,0.46,2280.06
ORD001053,02-02-2020,12-07-2020,04-02-2020,Same Day,Medium,2023,CUST001053,Annette Blevins,08-10-1988,Corporate,PROD001053,Fans - 102,Electric Appliances,Fans,40,India,North,Rajasthan,Village,302001,1053,41600.87,2,0.43,4662.09
ORD001054,15-08-2022,30-06-2019,18-08-2022,Same Day,Medium,2022,CUST001054,Jerry Stevens,24-06-1997,Consumer,PROD001054,Yogurt - 874,Dairy Products,Yogurt,86,India,South,Uttar Pradesh,Tier 2,226001,1054,18074.57,10,0.41,2844.95
